comp_name,type,chain_ids,candidate_pdb_id,candidate_chain_ids,assembly_id,reason
5h8o_A|B,AG,B,6N1H,A|B|C|D|E|F|G|H|I|J|K|L|M|N|O|P,1,potenial_homomer
5j57_B|A,AG,A,4HUO,X|X,2,potenial_homomer
5j57_B|A,AG,A,2VC4,A|A,1,potenial_homomer
6sc8_B|A,AB,B,6T2J,A|B,1,potenial_homomer
6sc8_B|A,AB,B,1H3P,L,1,additional_chains
6sc8_B|A,AG,A,4LJQ,B|C,5,potenial_homomer
6sc8_B|A,AG,A,4LJQ,A|D,6,potenial_homomer
6raf_C|B,AG,B,5MKK,B,1,additional_chains
6oyh_E|A,AG,A,5CKR,A|A,1,potenial_homomer
6oyh_E|A,AG,A,4J72,A|B,1,potenial_homomer
5uk4_a|A,AG,A,2QVJ,A|B|C|D|E|A|B|C|D|E,1,potenial_homomer
4x7f_C|A,AG,A,3Q39,A|B,1,potenial_homomer
4x7f_C|A,AG,A,5HZA,A|B,1,potenial_homomer
4x7f_C|A,AG,A,3Q38,A|B,1,potenial_homomer
6oyh_G|C,AG,C,5CKR,A|A,1,potenial_homomer
6oyh_G|C,AG,C,4J72,A|B,1,potenial_homomer
5mp2_C|A,AG,A,4E9J,A|B,1,potenial_homomer
5mp2_C|A,AG,A,5NGI,A|B,1,potenial_homomer
5mp2_C|A,AG,A,4EC5,A|B,1,potenial_homomer
6fyt_I|B:A,AB,I,1H3P,L,1,additional_chains
6fyt_I|B:A,AG,B:A,6CF7,B:A|B:A|B:A,1,potenial_homomer
6fyt_I|B:A,AG,B:A,4EDB,B:A|D:C|F:E,1,potenial_homomer
4u3x_C|D,AB,C,1H3P,L,1,additional_chains
6h7j_C|A,AG,A,2Y00,A|B,3,potenial_homomer
5dmj_G|F,AB,G,1H3P,L,1,additional_chains
5nbl_E|C:B,AB,E,6H05,A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A,1,potenial_homomer
5nbl_E|C:B,AB,E,6VAM,A|B|C|D|E|F|G|H,1,potenial_homomer
5nbm_E|C:B,AB,E,6H05,A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A,1,potenial_homomer
5nbm_E|C:B,AB,E,6VAM,A|B|C|D|E|F|G|H,1,potenial_homomer
5uk4_o|O,AG,O,2QVJ,A|B|C|D|E|A|B|C|D|E,1,potenial_homomer
6fe4_I|D,AG,D,3MXG,A|G|H|I|J,1,potenial_homomer
6fe4_I|D,AG,D,3MXG,B|C|D|E|F,2,potenial_homomer
4x7d_C|B,AG,B,5J3O,A|B,1,potenial_homomer
4x7d_C|B,AG,B,5J35,A|B,1,potenial_homomer
4x7d_C|B,AG,B,5KON,A|B,1,potenial_homomer
4n1h_B|A,AB,B,1H3P,L,1,additional_chains
6h7n_D|B,AG,B,2Y00,A|B,3,potenial_homomer
5tok_F|C,AB,F,1H3P,L,1,additional_chains
5tok_F|C,AG,C,6EAI,A|B|C,1,potenial_homomer
5tok_F|C,AG,C,6EAL,F|F|F,1,potenial_homomer
5tok_F|C,AG,C,6EAD,F|F|F,1,potenial_homomer
5tok_F|C,AG,C,6EAK,F|F|F,1,potenial_homomer
5tok_F|C,AG,C,6EAM,F|F|F,1,potenial_homomer
4bfb_E|B,AB,E,1H3P,L,1,additional_chains
4bfb_E|B,AG,B,2EWY,A|B,5,potenial_homomer
4bfb_E|B,AG,B,2EWY,C|D,6,potenial_homomer
4s10_A|C,AG,C,1KCQ,A|A,2,potenial_homomer
4s10_A|C,AG,C,5O2Z,B|A,1,potenial_homomer
6h7m_D|B,AG,B,2Y00,A|B,3,potenial_homomer
5uk4_c|C,AG,C,2QVJ,A|B|C|D|E|A|B|C|D|E,1,potenial_homomer
4x7d_D|A,AG,A,5J3O,A|B,1,potenial_homomer
4x7d_D|A,AG,A,5J35,A|B,1,potenial_homomer
4x7d_D|A,AG,A,5KON,A|B,1,potenial_homomer
5vxl_B|A,AG,A,3R9V,A|B,3,potenial_homomer
5vxl_B|A,AG,A,2J0N,A|B,1,potenial_homomer
5uk4_t|T,AG,T,2QVJ,A|B|C|D|E|A|B|C|D|E,1,potenial_homomer
6oq5_D|A,AG,A,3PA8,A|B,1,potenial_homomer
4cdg_D|B,AG,B,1WUD,A|B|D,1,potenial_homomer
6cwg_B|A,AB,B,1H3P,L,1,additional_chains
6cwg_B|A,AG,A,4HUO,X|X,2,potenial_homomer
6cwg_B|A,AG,A,2VC4,A|A,1,potenial_homomer
6sc7_C|A,AB,C,6T2J,A|B,1,potenial_homomer
6sc7_C|A,AB,C,1H3P,L,1,additional_chains
6sc7_C|A,AG,A,4LJQ,B|C,5,potenial_homomer
6sc7_C|A,AG,A,4LJQ,A|D,6,potenial_homomer
6sc5_C|A,AB,C,6T2J,A|B,1,potenial_homomer
6sc5_C|A,AB,C,1H3P,L,1,additional_chains
6sc5_C|A,AG,A,4LJQ,B|C,5,potenial_homomer
6sc5_C|A,AG,A,4LJQ,A|D,6,potenial_homomer
5toj_D|A,AG,A,6EAI,A|B|C,1,potenial_homomer
5toj_D|A,AG,A,6EAL,F|F|F,1,potenial_homomer
5toj_D|A,AG,A,6EAD,F|F|F,1,potenial_homomer
5toj_D|A,AG,A,6EAK,F|F|F,1,potenial_homomer
5toj_D|A,AG,A,6EAM,F|F|F,1,potenial_homomer
5m2i_L|F,AG,F,2AZ5,A|B|C|D,1,potenial_homomer
5m2i_L|F,AG,F,4TSV,A|A|A,1,potenial_homomer
5m2i_L|F,AG,F,5UUI,A|A|A,1,potenial_homomer
4n9o_B|A,AG,A,3HER,A|B,1,potenial_homomer
4n9o_B|A,AG,A,3HEQ,A|B,1,potenial_homomer
2xv6_D|C,AB,D,2XXC,B|B,1,potenial_homomer
2xv6_D|C,AG,C,6ES8,A|A|A|A|A|A,1,potenial_homomer
2xv6_D|C,AG,C,6B2K,A|A|A|A|A|A,1,potenial_homomer
2xv6_D|C,AG,C,6BHS,A|A|A|A|A|A,1,potenial_homomer
2xv6_D|C,AG,C,6ERM,A|A|A|A|A|A,1,potenial_homomer
2xv6_D|C,AG,C,6H09,A|A|A|A|A|A,1,potenial_homomer
4grw_E|D,AB,E,1H3P,L,1,additional_chains
6rag_C|B,AG,B,5MKK,B,1,additional_chains
5uk4_q|Q,AG,Q,2QVJ,A|B|C|D|E|A|B|C|D|E,1,potenial_homomer
5nbm_F|D:A,AB,F,6H05,A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A,1,potenial_homomer
5nbm_F|D:A,AB,F,6VAM,A|B|C|D|E|F|G|H,1,potenial_homomer
5j56_B|A,AB,B,1H3P,L,1,additional_chains
5j56_B|A,AG,A,2VC4,A|A,1,potenial_homomer
5j56_B|A,AG,A,1UQ5,A|A,1,potenial_homomer
4kfz_D|B,AB,D,1H3P,L,1,additional_chains
5ktz_7|3,AG,3,1AR9,3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,1,potential_complex_homomer
5ktz_7|3,AG,3,1POV,3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,1,potential_complex_homomer
5ktz_7|3,AG,3,1AR6,3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,1,potential_complex_homomer
5ktz_7|3,AG,3,1PO2,3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,1,potential_complex_homomer
5ktz_7|3,AG,3,1ASJ,3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,1,potential_complex_homomer
4c58_B|A,AG,A,4O38,A|B,1,potenial_homomer
5o04_C|A,AG,A,3Q39,A|B,1,potenial_homomer
5o04_C|A,AG,A,5HZA,A|B,1,potenial_homomer
5o04_C|A,AG,A,3Q38,A|B,1,potenial_homomer
6gjq_F|E,AG,E,1XMI,A|B|C|D|E,1,potenial_homomer
6gjq_F|E,AG,E,1XMI,C|C|A|D|A|D|B|E|B|E,2,potenial_homomer
4ksd_B|A,AB,B,1H3P,L,1,additional_chains
4x7e_C|A,AG,A,3Q39,A|B,1,potenial_homomer
4x7e_C|A,AG,A,5HZA,A|B,1,potenial_homomer
4x7e_C|A,AG,A,3Q38,A|B,1,potenial_homomer
3k1k_D|B,AB,D,4PFE,A|B,1,potenial_homomer
6sc7_B|A,AB,B,6T2J,A|B,1,potenial_homomer
6sc7_B|A,AB,B,1H3P,L,1,additional_chains
6sc7_B|A,AG,A,4LJQ,B|C,5,potenial_homomer
6sc7_B|A,AG,A,4LJQ,A|D,6,potenial_homomer
5uk4_s|S,AG,S,2QVJ,A|B|C|D|E|A|B|C|D|E,1,potenial_homomer
5omn_C|B,AG,B,3Q39,A|B,1,potenial_homomer
5omn_C|B,AG,B,5HZA,A|B,1,potenial_homomer
5omn_C|B,AG,B,3Q38,A|B,1,potenial_homomer
3jbd_7|3,AG,3,1AR9,3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,1,potential_complex_homomer
3jbd_7|3,AG,3,1POV,3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,1,potential_complex_homomer
3jbd_7|3,AG,3,1AR6,3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,1,potential_complex_homomer
3jbd_7|3,AG,3,1PO2,3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,1,potential_complex_homomer
3jbd_7|3,AG,3,1ASJ,3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,1,potential_complex_homomer
6h6y_F|B,AG,B,2ZL7,A|B,1,potenial_homomer
6h6y_F|B,AG,B,2ZL6,A|B,1,potenial_homomer
6h6y_F|B,AG,B,2ZL5,A|B,1,potenial_homomer
5mp2_D|B,AG,B,4E9J,A|B,1,potenial_homomer
5mp2_D|B,AG,B,5NGI,A|B,1,potenial_homomer
5mp2_D|B,AG,B,4EC5,A|B,1,potenial_homomer
5uk4_d|D,AG,D,2QVJ,A|B|C|D|E|A|B|C|D|E,1,potenial_homomer
6qv2_F|D,AB,F,1H3P,L,1,additional_chains
2bse_D|B,AG,B,1ZRU,A|B|C,1,potenial_homomer
2bse_D|B,AG,B,3DA0,A|B|C,1,potenial_homomer
5omm_C|A:B,AG,A:B,3Q39,A:A|B:B,1,potential_complex_homomer
5omm_C|A:B,AG,A:B,5HZA,A:A|B:B,1,potential_complex_homomer
5omm_C|A:B,AG,A:B,3Q38,A:A|B:B,1,potential_complex_homomer
6dbf_B|A,AB,B,6U14,B|A,1,potenial_homomer
6oz6_E|A,AG,A,5CKR,A|A,1,potenial_homomer
6oz6_E|A,AG,A,4J72,A|B,1,potenial_homomer
5o03_C|A,AB,C,1H3P,L,1,additional_chains
5o03_C|A,AG,A,3Q39,A|B,1,potenial_homomer
5o03_C|A,AG,A,5HZA,A|B,1,potenial_homomer
5o03_C|A,AG,A,3Q38,A|B,1,potenial_homomer
2wzp_D|B,AG,B,1ZRU,A|B|C,1,potenial_homomer
2wzp_D|B,AG,B,3DA0,A|B|C,1,potenial_homomer
5m2m_F|A,AG,A,2AZ5,A|B|C|D,1,potenial_homomer
5m2m_F|A,AG,A,4TSV,A|A|A,1,potenial_homomer
5m2m_F|A,AG,A,5UUI,A|A|A,1,potenial_homomer
4x7e_D|B,AG,B,3Q39,A|B,1,potenial_homomer
4x7e_D|B,AG,B,5HZA,A|B,1,potenial_homomer
4x7e_D|B,AG,B,3Q38,A|B,1,potenial_homomer
6fe4_H|C,AG,C,3MXG,A|G|H|I|J,1,potenial_homomer
6fe4_H|C,AG,C,3MXG,B|C|D|E|F,2,potenial_homomer
6gjq_D|C,AG,C,1XMI,A|B|C|D|E,1,potenial_homomer
6gjq_D|C,AG,C,1XMI,C|C|A|D|A|D|B|E|B|E,2,potenial_homomer
5e7f_C|I,AB,C,1H3P,L,1,additional_chains
5td8_E|C:A,AB,E,1H3P,L,1,additional_chains
6app_A|B,AB,A,1H3P,L,1,additional_chains
6h7n_C|A,AG,A,2Y00,A|B,3,potenial_homomer
6h7l_D|B,AG,B,2Y00,A|B,3,potenial_homomer
5uk4_f|F,AG,F,2QVJ,A|B|C|D|E|A|B|C|D|E,1,potenial_homomer
5y7z_C|A,AG,A,4O38,A|B,1,potenial_homomer
5boz_L|F,AG,F,2VC4,A|A,1,potenial_homomer
5boz_L|F,AG,F,1UQ5,A|A,1,potenial_homomer
4y7m_B|D,AB,B,1H3P,L,1,additional_chains
4y7m_B|D,AG,D,4Y7L,A|B,1,potenial_homomer
6sc5_B|A,AB,B,6T2J,A|B,1,potenial_homomer
6sc5_B|A,AB,B,1H3P,L,1,additional_chains
6sc5_B|A,AG,A,4LJQ,B|C,5,potenial_homomer
6sc5_B|A,AG,A,4LJQ,A|D,6,potenial_homomer
6h7o_C|A,AG,A,2Y00,A|B,3,potenial_homomer
4n1h_D|C,AB,D,1H3P,L,1,additional_chains
6ey6_O|G,AG,G,6EY5,A|B,1,potenial_homomer
5vak_B|A,AB,B,1H3P,L,1,additional_chains
5nqw_C|B,AG,B,5MOL,A|B,1,potenial_homomer
5nqw_C|B,AG,B,5MOK,A|B|C|D,1,potenial_homomer
5nqw_C|B,AG,B,2WQR,A|B,1,potenial_homomer
4kfz_C|A,AB,C,1H3P,L,1,additional_chains
5uk4_b|B,AG,B,2QVJ,A|B|C|D|E|A|B|C|D|E,1,potenial_homomer
4grw_J|A,AB,J,1H3P,L,1,additional_chains
5vxm_B|A,AG,A,3R9V,A|B,3,potenial_homomer
5vxm_B|A,AG,A,2J0N,A|B,1,potenial_homomer
5jds_B|A,AG,A,4Z18,A|B,1,potenial_homomer
5jds_B|A,AG,A,5NIU,A|B,1,potenial_homomer
5jds_B|A,AG,A,5NIU,C|D,2,potenial_homomer
5jds_B|A,AG,A,6NP9,A|A,1,potenial_homomer
6oyz_H|D,AG,D,5CKR,A|A,1,potenial_homomer
6oyz_H|D,AG,D,4J72,A|B,1,potenial_homomer
5boz_G|A,AG,A,2VC4,A|A,1,potenial_homomer
5boz_G|A,AG,A,1UQ5,A|A,1,potenial_homomer
5tok_D|B,AB,D,1H3P,L,1,additional_chains
5tok_D|B,AG,B,5EA6,F|F|F,1,potenial_homomer
5tok_D|B,AG,B,6EAL,F|F|F,1,potenial_homomer
5tok_D|B,AG,B,6EAD,F|F|F,1,potenial_homomer
5tok_D|B,AG,B,6EAK,F|F|F,1,potenial_homomer
5tok_D|B,AG,B,6EAM,F|F|F,1,potenial_homomer
6jsz_D|A,AG,A,2EWY,A|B,5,potenial_homomer
6jsz_D|A,AG,A,2EWY,C|D,6,potenial_homomer
3k1k_C|A,AB,C,4PFE,A|B,1,potenial_homomer
3jbf_7|3,AG,3,1AR9,3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,1,potential_complex_homomer
3jbf_7|3,AG,3,1POV,3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,1,potential_complex_homomer
3jbf_7|3,AG,3,1AR6,3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,1,potential_complex_homomer
3jbf_7|3,AG,3,1PO2,3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,1,potential_complex_homomer
3jbf_7|3,AG,3,1ASJ,3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,1,potential_complex_homomer
6dbg_C|B,AB,C,6U14,B|A,1,potenial_homomer
5uk4_h|H,AG,H,2QVJ,A|B|C|D|E|A|B|C|D|E,1,potenial_homomer
4c59_B|A,AG,A,4O38,A|B,1,potenial_homomer
6qx4_D|A,AB,D,1H3P,L,1,additional_chains
5ihl_G|F,AB,G,1H3P,L,1,additional_chains
2x89_C|E:G,AG,E:G,6APN,A:A,1,additional_chains
2x89_C|E:G,AG,E:G,6APN,B:B,2,additional_chains
5e5m_F|E,AB,F,5E03,A|A,1,potenial_homomer
5e5m_F|E,AG,E,1DQT,A|B,1,potenial_homomer
5e5m_F|E,AG,E,1DQT,C|D,2,potenial_homomer
5e5m_F|E,AG,E,1DQT,A|B|C|D,3,potenial_homomer
6hjx_G|B,AG,B,3RQW,A|B|C|D|E,1,potenial_homomer
6hjx_G|B,AG,B,3RQW,F|G|H|I|J,2,potenial_homomer
6h1f_A|B,AG,B,1KCQ,A|A,2,potenial_homomer
6h1f_A|B,AG,B,5O2Z,B|A,1,potenial_homomer
6gju_B|A,AG,A,1XMI,A|B|C|D|E,1,potenial_homomer
6gju_B|A,AG,A,1XMI,C|C|A|D|A|D|B|E|B|E,2,potenial_homomer
6gju_C|A,AG,A,1XMI,A|B|C|D|E,1,potenial_homomer
6gju_C|A,AG,A,1XMI,C|C|A|D|A|D|B|E|B|E,2,potenial_homomer
4pir_I|C,AG,C,6HIS,A|E|B|C|D,1,potenial_homomer
4pgj_C|D,AB,C,1H3P,L,1,additional_chains
5ukb_c|C,AG,C,2QVJ,A|B|C|D|E|A|B|C|D|E,1,potenial_homomer
3jbe_7|3,AG,3,1AR9,3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,1,potential_complex_homomer
3jbe_7|3,AG,3,1POV,3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,1,potential_complex_homomer
3jbe_7|3,AG,3,1AR6,3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,1,potential_complex_homomer
3jbe_7|3,AG,3,1PO2,3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,1,potential_complex_homomer
3jbe_7|3,AG,3,1ASJ,3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,1,potential_complex_homomer
6n4y_F|A,AG,A,6N52,A|B,1,potenial_homomer
6n4y_F|A,AG,A,6N4X,A|B,1,potenial_homomer
5tok_E|A,AB,E,1H3P,L,1,additional_chains
5tok_E|A,AG,A,5EA6,F|F|F,1,potenial_homomer
5tok_E|A,AG,A,6EAL,F|F|F,1,potenial_homomer
5tok_E|A,AG,A,6EAD,F|F|F,1,potenial_homomer
5tok_E|A,AG,A,6EAK,F|F|F,1,potenial_homomer
5tok_E|A,AG,A,6EAM,F|F|F,1,potenial_homomer
6f5g_B|A,AG,A,2P4E,P|A,3,potenial_homomer
6f5g_B|A,AG,A,6U2P,A|B,1,potenial_homomer
3jbc_7|3,AG,3,1AR9,3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,1,potential_complex_homomer
3jbc_7|3,AG,3,1POV,3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,1,potential_complex_homomer
3jbc_7|3,AG,3,1AR6,3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,1,potential_complex_homomer
3jbc_7|3,AG,3,1PO2,3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,1,potential_complex_homomer
3jbc_7|3,AG,3,1ASJ,3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,1,potential_complex_homomer
6fe4_J|E,AG,E,3MXG,A|G|H|I|J,1,potenial_homomer
6fe4_J|E,AG,E,3MXG,B|C|D|E|F,2,potenial_homomer
6gwn_C|A,AB,C,1H3P,L,1,additional_chains
6sc8_C|A,AB,C,6T2J,A|B,1,potenial_homomer
6sc8_C|A,AB,C,1H3P,L,1,additional_chains
6sc8_C|A,AG,A,4LJQ,B|C,5,potenial_homomer
6sc8_C|A,AG,A,4LJQ,A|D,6,potenial_homomer
5n88_H|E,AB,H,1H3P,L,1,additional_chains
5n88_H|E,AG,E,5OYM,H|G|A|B|C|D|E|F,1,potenial_homomer
4cdg_C|A,AG,A,1WUD,A|B|D,1,potenial_homomer
6oyz_E|A,AG,A,5CKR,A|A,1,potenial_homomer
6oyz_E|A,AG,A,4J72,A|B,1,potenial_homomer
3zks_D|A,AB,D,1H3P,L,1,additional_chains
3zks_D|A,AG,A,2EWY,A|B,5,potenial_homomer
3zks_D|A,AG,A,2EWY,C|D,6,potenial_homomer
5o05_C|B,AG,B,3Q39,A|B,1,potenial_homomer
5o05_C|B,AG,B,5HZA,A|B,1,potenial_homomer
5o05_C|B,AG,B,3Q38,A|B,1,potenial_homomer
5e7f_A|G,AB,A,1H3P,L,1,additional_chains
5o03_D|B,AB,D,1H3P,L,1,additional_chains
5o03_D|B,AG,B,3Q39,A|B,1,potenial_homomer
5o03_D|B,AG,B,5HZA,A|B,1,potenial_homomer
5o03_D|B,AG,B,3Q38,A|B,1,potenial_homomer
3zlq_C|A,AB,C,1H3P,L,1,additional_chains
3zlq_C|A,AG,A,2EWY,A|B,5,potenial_homomer
3zlq_C|A,AG,A,2EWY,C|D,6,potenial_homomer
5c1m_B|A,AB,B,1H3P,L,1,additional_chains
6a96_L|C:B,AG,C:B,4COF,A:A|B:B|C:C|D:D|E:E,1,potential_complex_homomer
2vyr_H|D,AB,H,1H3P,L,1,additional_chains
6n50_E|A,AG,A,6N52,A|B,1,potenial_homomer
6n50_E|A,AG,A,6N4X,A|B,1,potenial_homomer
6oyh_F|B,AG,B,5CKR,A|A,1,potenial_homomer
6oyh_F|B,AG,B,4J72,A|B,1,potenial_homomer
2bse_E|A,AG,A,1ZRU,A|B|C,1,potenial_homomer
2bse_E|A,AG,A,3DA0,A|B|C,1,potenial_homomer
6qv2_E|B,AB,E,1H3P,L,1,additional_chains
5e5m_H|G,AB,H,5E03,A|A,1,potenial_homomer
5e5m_H|G,AG,G,1DQT,A|B,1,potenial_homomer
5e5m_H|G,AG,G,1DQT,C|D,2,potenial_homomer
5e5m_H|G,AG,G,1DQT,A|B|C|D,3,potenial_homomer
6h6y_H|D,AG,D,2ZL7,A|B,1,potenial_homomer
6h6y_H|D,AG,D,2ZL6,A|B,1,potenial_homomer
6h6y_H|D,AG,D,2ZL5,A|B,1,potenial_homomer
5u4m_B|A,AG,A,2VC4,A|A,1,potenial_homomer
5u4m_B|A,AG,A,1UQ5,A|A,1,potenial_homomer
6h7l_C|A,AG,A,2Y00,A|B,3,potenial_homomer
6n4y_H|C,AG,C,6N52,A|B,1,potenial_homomer
6n4y_H|C,AG,C,6N4X,A|B,1,potenial_homomer
5e1h_B|A,AG,A,2VC4,A|A,1,potenial_homomer
5e1h_B|A,AG,A,1UQ5,A|A,1,potenial_homomer
6oz6_G|C,AG,C,5CKR,A|A,1,potenial_homomer
6oz6_G|C,AG,C,4J72,A|B,1,potenial_homomer
5vxk_B|A,AG,A,3R9V,A|B,3,potenial_homomer
5vxk_B|A,AG,A,2J0N,A|B,1,potenial_homomer
6oyh_H|D,AG,D,5CKR,A|A,1,potenial_homomer
6oyh_H|D,AG,D,4J72,A|B,1,potenial_homomer
6hjy_F|A,AG,A,3RQW,A|B|C|D|E,1,potenial_homomer
6hjy_F|A,AG,A,3RQW,F|G|H|I|J,2,potenial_homomer
6ey6_J|B,AG,B,6EY5,A|B,1,potenial_homomer
5foj_A|B,AG,B,2Y26,A|B|C|D|E|F|G|H|I|J|K|L|M|N|O|P|Q|R|S|T|A|B|C|D|E|F|G|H|I|J|K|L|M|N|O|P|Q|R|S|T|A|B|C|D|E|F|G|H|I|J|K|L|M|N|O|P|Q|R|S|T,1,potenial_homomer
3zkq_D|A,AB,D,1H3P,L,1,additional_chains
3zkq_D|A,AG,A,2EWY,A|B,5,potenial_homomer
3zkq_D|A,AG,A,2EWY,C|D,6,potenial_homomer
3p9w_D|C,AB,D,1H3P,L,1,additional_chains
3p9w_D|C,AG,C,4KZN,A|A,1,potenial_homomer
3p9w_D|C,AG,C,3QTK,A|D,1,potenial_homomer
3p9w_D|C,AG,C,3QTK,B|C,2,potenial_homomer
3p9w_D|C,AG,C,3QTK,E|F,3,potenial_homomer
