comp_name,candidate_type,candidate_id,pdb_id_b,ab_chain_ids_b,ag_chain_ids_b,resolution_b,resolution_method_b,ab_pdb_id_u,ab_chain_ids_u,ab_resolution_u,ab_resolution_method_u,ag_pdb_id_u,ag_chain_ids_u,ag_resolution_u,ag_resolution_method_u,ab_mismatches_cnt,ag_mismatches_cnt,small_molecules_message
6fyu_F-E+D,B:U,1,6fyu,F,E+D,2,X-ray,6fyu,F,2,X-ray,4LN8,D+C,2,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
6fyu_F-E+D,B:U,2,6fyu,F,E+D,2,X-ray,6fyu,F,2,X-ray,4LN8,F+E,2,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
6fyu_F-E+D,B:U,3,6fyu,F,E+D,2,X-ray,6fyu,F,2,X-ray,4LN8,H+G,2,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
6fyu_F-E+D,B:U,4,6fyu,F,E+D,2,X-ray,6fyu,F,2,X-ray,4LN8,J+I,2,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
6fyu_F-E+D,B:U,5,6fyu,F,E+D,2,X-ray,6fyu,F,2,X-ray,4LN8,L+K,2,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
6fyu_F-E+D,B:U,6,6fyu,F,E+D,2,X-ray,6fyu,F,2,X-ray,4LN6,B+A,2,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
6fyu_F-E+D,B:U,7,6fyu,F,E+D,2,X-ray,6fyu,F,2,X-ray,4LN6,D+C,2,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
6fyu_F-E+D,B:U,8,6fyu,F,E+D,2,X-ray,6fyu,F,2,X-ray,4LN6,F+E,2,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
6fyu_F-E+D,B:U,9,6fyu,F,E+D,2,X-ray,6fyu,F,2,X-ray,4LN6,H+G,2,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
6fyu_F-E+D,B:U,10,6fyu,F,E+D,2,X-ray,6fyu,F,2,X-ray,4LN6,J+I,2,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
6fyu_F-E+D,B:U,11,6fyu,F,E+D,2,X-ray,6fyu,F,2,X-ray,4LN6,L+K,2,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
6wqo_B+C-A,B:U,0,6wqo,B+C,A,3,X-ray,6wqo,B+C,3,X-ray,5W53,A,1,X-ray,0,0,NA
6wqo_B+C-A,B:U,1,6wqo,B+C,A,3,X-ray,6wqo,B+C,3,X-ray,5W53,B,1,X-ray,0,0,NA
5c0n_H+L-A,B:U,0,5c0n,H+L,A,3,X-ray,5c0n,H+L,3,X-ray,3HK1,A,1,X-ray,0,0,small molecules with n_atoms > 15 detected
5tih_H+L-A,B:U,0,5tih,H+L,A,2,X-ray,5tih,H+L,2,X-ray,5TIK,A,3,X-ray,0,0,NA
5tih_H+L-A,B:U,1,5tih,H+L,A,2,X-ray,5tih,H+L,2,X-ray,5TIK,B,3,X-ray,0,0,NA
5tih_H+L-A,B:U,2,5tih,H+L,A,2,X-ray,5tih,H+L,2,X-ray,5TIK,C,3,X-ray,0,0,NA
5tih_H+L-A,B:U,3,5tih,H+L,A,2,X-ray,5tih,H+L,2,X-ray,5TIK,D,3,X-ray,0,0,NA
3jab_Q+R-O,U:U,0,3jab,Q+R,O,11,EM,12E8,H+L,1,X-ray,3JWQ,A,2,X-ray,0,0,small molecules with n_atoms > 15 detected
3jab_Q+R-O,U:U,1,3jab,Q+R,O,11,EM,12E8,P+M,1,X-ray,3JWQ,A,2,X-ray,0,0,small molecules with n_atoms > 15 detected
3jab_Q+R-O,U:U,2,3jab,Q+R,O,11,EM,12E8,H+L,1,X-ray,3JWQ,B,2,X-ray,0,0,small molecules with n_atoms > 15 detected
3jab_Q+R-O,U:U,3,3jab,Q+R,O,11,EM,12E8,P+M,1,X-ray,3JWQ,B,2,X-ray,0,0,small molecules with n_atoms > 15 detected
3jab_Q+R-O,U:U,4,3jab,Q+R,O,11,EM,12E8,H+L,1,X-ray,3JWQ,C,2,X-ray,0,0,small molecules with n_atoms > 15 detected
3jab_Q+R-O,U:U,5,3jab,Q+R,O,11,EM,12E8,P+M,1,X-ray,3JWQ,C,2,X-ray,0,0,small molecules with n_atoms > 15 detected
3jab_Q+R-O,U:U,6,3jab,Q+R,O,11,EM,12E8,H+L,1,X-ray,3JWQ,D,2,X-ray,0,0,small molecules with n_atoms > 15 detected
3jab_Q+R-O,U:U,7,3jab,Q+R,O,11,EM,12E8,P+M,1,X-ray,3JWQ,D,2,X-ray,0,0,small molecules with n_atoms > 15 detected
2dqg_H+L-Y,B:U,0,2dqg,H+L,Y,2,X-ray,2dqg,H+L,2,X-ray,7BYP,A,1,X-ray,0,0,NA
2dqg_H+L-Y,B:U,1,2dqg,H+L,Y,2,X-ray,2dqg,H+L,2,X-ray,7CDO,A,1,X-ray,0,0,NA
2dqg_H+L-Y,B:U,2,2dqg,H+L,Y,2,X-ray,2dqg,H+L,2,X-ray,7CDM,A,1,X-ray,0,0,NA
4lgs_B-A,B:U,0,4lgs,B,A,2,X-ray,4lgs,B,2,X-ray,4HUO,X,1,X-ray,0,0,small molecules with n_atoms > 15 detected
4lgs_B-A,B:U,1,4lgs,B,A,2,X-ray,4lgs,B,2,X-ray,6URX,A,1,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
4lgs_B-A,B:U,2,4lgs,B,A,2,X-ray,4lgs,B,2,X-ray,4HV7,X,1,X-ray,0,0,small molecules with n_atoms > 15 detected
4lgs_B-A,B:U,3,4lgs,B,A,2,X-ray,4lgs,B,2,X-ray,4MX5,X,1,X-ray,0,0,small molecules with n_atoms > 15 detected
4lgs_B-A,B:U,4,4lgs,B,A,2,X-ray,4lgs,B,2,X-ray,6URY,A,1,X-ray,0,0,small molecules with n_atoms > 15 detected
4lgs_B-A,B:U,5,4lgs,B,A,2,X-ray,4lgs,B,2,X-ray,6URY,B,1,X-ray,0,0,NA
5wob_M+N-C,B:U,0,5wob,M+N,C,3,X-ray,5wob,M+N,3,X-ray,4GS8,A,2,X-ray,0,0,small molecules with n_atoms > 15 detected
5wob_M+N-C,B:U,1,5wob,M+N,C,3,X-ray,5wob,M+N,3,X-ray,4GS8,B,2,X-ray,0,0,small molecules with n_atoms > 15 detected
5wob_M+N-C,B:U,2,5wob,M+N,C,3,X-ray,5wob,M+N,3,X-ray,4GSC,A,2,X-ray,0,0,small molecules with n_atoms > 15 detected
5wob_M+N-C,B:U,3,5wob,M+N,C,3,X-ray,5wob,M+N,3,X-ray,4GSC,B,2,X-ray,0,0,small molecules with n_atoms > 15 detected
5wob_M+N-C,B:U,4,5wob,M+N,C,3,X-ray,5wob,M+N,3,X-ray,4NXO,A,2,X-ray,0,0,small molecules with n_atoms > 15 detected
5wob_M+N-C,B:U,5,5wob,M+N,C,3,X-ray,5wob,M+N,3,X-ray,4NXO,B,2,X-ray,0,0,small molecules with n_atoms > 15 detected
7cz0_E-A,B:U,0,7cz0,E,A,2,X-ray,7cz0,E,2,X-ray,6WZN,A,2,X-ray,0,0,NA
7cz0_E-A,B:U,1,7cz0,E,A,2,X-ray,7cz0,E,2,X-ray,4TZA,C,1,X-ray,0,0,NA
7cz0_E-A,B:U,2,7cz0,E,A,2,X-ray,7cz0,E,2,X-ray,4TZA,A,1,X-ray,0,0,NA
7cz0_E-A,B:U,3,7cz0,E,A,2,X-ray,7cz0,E,2,X-ray,4TZA,B,1,X-ray,0,0,NA
7cz0_E-A,B:U,4,7cz0,E,A,2,X-ray,7cz0,E,2,X-ray,4TZA,D,1,X-ray,0,0,NA
2oz4_H+L-A,B:U,0,2oz4,H+L,A,2,X-ray,2oz4,H+L,2,X-ray,1P53,A,3,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
2oz4_H+L-A,B:U,1,2oz4,H+L,A,2,X-ray,2oz4,H+L,2,X-ray,1P53,B,3,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
5e8e_B+A-H,B:U,0,5e8e,B+A,H,1,X-ray,5e8e,B+A,1,X-ray,4NZQ,A,2,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
5e8e_B+A-H,B:U,1,5e8e,B+A,H,1,X-ray,5e8e,B+A,1,X-ray,5EDM,A,2,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
5e8e_B+A-H,B:U,2,5e8e,B+A,H,1,X-ray,5e8e,B+A,1,X-ray,5EDK,A,3,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
6wtv_E+F-D,B:U,0,6wtv,E+F,D,3,X-ray,6wtv,E+F,3,X-ray,5W53,A,1,X-ray,0,0,NA
6wtv_E+F-D,B:U,1,6wtv,E+F,D,3,X-ray,6wtv,E+F,3,X-ray,5W53,B,1,X-ray,0,0,NA
5vjo_A+B-E,B:U,0,5vjo,A+B,E,2,X-ray,5vjo,A+B,2,X-ray,5V8G,A,1,X-ray,0,0,NA
6aq7_H+L-A,B:U,0,6aq7,H+L,A,1,X-ray,6aq7,H+L,1,X-ray,1AG2,A,100,UNKNOWN,0,0,small molecules with n_atoms > 15 detected
6aq7_H+L-A,B:U,1,6aq7,H+L,A,1,X-ray,6aq7,H+L,1,X-ray,2L1H,A,100,UNKNOWN,0,0,small molecules with n_atoms > 15 detected
6aq7_H+L-A,B:U,2,6aq7,H+L,A,1,X-ray,6aq7,H+L,1,X-ray,2L39,A,100,UNKNOWN,0,0,small molecules with n_atoms > 15 detected
4ki5_C+D-M,B:U,0,4ki5,C+D,M,2,X-ray,4ki5,C+D,2,X-ray,3HNY,M,1,X-ray,0,0,NA
4ki5_C+D-M,B:U,1,4ki5,C+D,M,2,X-ray,4ki5,C+D,2,X-ray,6MF2,A,3,X-ray,0,14,NA
4ki5_C+D-M,B:U,2,4ki5,C+D,M,2,X-ray,4ki5,C+D,2,X-ray,3HOB,M,2,X-ray,0,0,NA
4ki5_C+D-M,B:U,3,4ki5,C+D,M,2,X-ray,4ki5,C+D,2,X-ray,3HOB,A,2,X-ray,0,0,NA
4ki5_C+D-M,B:U,4,4ki5,C+D,M,2,X-ray,4ki5,C+D,2,X-ray,6MF0,A,3,X-ray,0,14,NA
4ki5_C+D-M,B:U,5,4ki5,C+D,M,2,X-ray,4ki5,C+D,2,X-ray,3HNB,M,1,X-ray,0,0,small molecules with n_atoms > 15 detected
5ovw_K-E,B:U,0,5ovw,K,E,2,X-ray,5ovw,K,2,X-ray,1N2Z,A,2,X-ray,0,0,small molecules with n_atoms > 15 detected
5ovw_K-E,B:U,1,5ovw,K,E,2,X-ray,5ovw,K,2,X-ray,1N2Z,B,2,X-ray,0,0,small molecules with n_atoms > 15 detected
6vmj_B+A-Z,B:U,0,6vmj,B+A,Z,2,X-ray,6vmj,B+A,2,X-ray,6FTY,A,1,X-ray,0,0,small molecules with n_atoms > 15 detected
6vmj_B+A-Z,B:U,1,6vmj,B+A,Z,2,X-ray,6vmj,B+A,2,X-ray,6FUT,A,1,X-ray,0,0,small molecules with n_atoms > 15 detected
6vmj_B+A-Z,B:U,2,6vmj,B+A,Z,2,X-ray,6vmj,B+A,2,X-ray,6FUI,A,1,X-ray,0,0,small molecules with n_atoms > 15 detected
6vmj_B+A-Z,B:U,3,6vmj,B+A,Z,2,X-ray,6vmj,B+A,2,X-ray,6QMT,A,1,X-ray,0,0,small molecules with n_atoms > 15 detected
6vmj_B+A-Z,B:U,4,6vmj,B+A,Z,2,X-ray,6vmj,B+A,2,X-ray,6QMT,B,1,X-ray,0,0,small molecules with n_atoms > 15 detected
6vmj_B+A-Z,B:U,5,6vmj,B+A,Z,2,X-ray,6vmj,B+A,2,X-ray,6FUH,A,1,X-ray,0,0,small molecules with n_atoms > 15 detected
3wih_H+L-A,U:U,0,3wih,H+L,A,1,X-ray,3WII,H+L,1,X-ray,4HLJ,A,1,X-ray,0,0,small molecules with n_atoms > 15 detected
3wih_H+L-A,U:U,1,3wih,H+L,A,1,X-ray,3WII,I+M,1,X-ray,4HLJ,A,1,X-ray,0,0,small molecules with n_atoms > 15 detected
5uea_A+B-X,B:U,0,5uea,A+B,X,1,X-ray,5uea,A+B,1,X-ray,2IDC,A,2,X-ray,0,0,NA
5uea_A+B-X,B:U,1,5uea,A+B,X,1,X-ray,5uea,A+B,1,X-ray,1WG3,A,3,X-ray,0,0,NA
5uea_A+B-X,B:U,2,5uea,A+B,X,1,X-ray,5uea,A+B,1,X-ray,1ROC,A,1,X-ray,0,0,NA
4q6i_G+F-I,B:U,0,4q6i,G+F,I,3,X-ray,4q6i,G+F,3,X-ray,1WIO,A,3,X-ray,0,0,NA
4q6i_G+F-I,B:U,1,4q6i,G+F,I,3,X-ray,4q6i,G+F,3,X-ray,1WIO,B,3,X-ray,0,0,NA
4q6i_G+F-I,B:U,2,4q6i,G+F,I,3,X-ray,4q6i,G+F,3,X-ray,1CDJ,A,2,X-ray,0,0,NA
4q6i_G+F-I,B:U,3,4q6i,G+F,I,3,X-ray,4q6i,G+F,3,X-ray,1WIP,A,4,X-ray,0,0,NA
4q6i_G+F-I,B:U,4,4q6i,G+F,I,3,X-ray,4q6i,G+F,3,X-ray,1WIP,B,4,X-ray,0,0,NA
2dqf_B+A-C,B:U,0,2dqf,B+A,C,2,X-ray,2dqf,B+A,2,X-ray,7BYP,A,1,X-ray,0,0,NA
2dqf_B+A-C,B:U,1,2dqf,B+A,C,2,X-ray,2dqf,B+A,2,X-ray,7CDO,A,1,X-ray,0,0,NA
2dqf_B+A-C,B:U,2,2dqf,B+A,C,2,X-ray,2dqf,B+A,2,X-ray,7CDM,A,1,X-ray,0,0,NA
1ahw_B+A-C,U:U,0,1ahw,B+A,C,3,X-ray,1FGN,H+L,2,X-ray,1TFH,A,2,X-ray,0,0,NA
1ahw_B+A-C,U:U,1,1ahw,B+A,C,3,X-ray,1FGN,H+L,2,X-ray,1TFH,B,2,X-ray,0,0,NA
5f9w_H+L-G,B:U,0,5f9w,H+L,G,2,X-ray,5f9w,H+L,2,X-ray,3TGT,A,1,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
6c6y_H+L-R,U:U,0,6c6y,H+L,R,3,X-ray,6C6X,A+B,1,X-ray,4ZPW,R,3,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
6c6y_H+L-R,U:U,1,6c6y,H+L,R,3,X-ray,6C6X,C+D,1,X-ray,4ZPW,R,3,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
6c6y_H+L-R,U:U,2,6c6y,H+L,R,3,X-ray,6C6X,E+F,1,X-ray,4ZPW,R,3,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
6c6y_H+L-R,U:U,3,6c6y,H+L,R,3,X-ray,6C6X,A+B,1,X-ray,4ZPW,S,3,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
6c6y_H+L-R,U:U,4,6c6y,H+L,R,3,X-ray,6C6X,C+D,1,X-ray,4ZPW,S,3,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
6c6y_H+L-R,U:U,5,6c6y,H+L,R,3,X-ray,6C6X,E+F,1,X-ray,4ZPW,S,3,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
7now_C-D,B:U,0,7now,C,D,1,X-ray,7now,C,1,X-ray,7NQ6,A,1,X-ray,0,0,small molecules with n_atoms > 15 detected
5cba_C+D-F,B:U,0,5cba,C+D,F,2,X-ray,5cba,C+D,2,X-ray,6VGJ,A,2,X-ray,0,0,NA
5cba_C+D-F,B:U,1,5cba,C+D,F,2,X-ray,5cba,C+D,2,X-ray,6VGJ,B,2,X-ray,0,0,NA
5cba_C+D-F,B:U,2,5cba,C+D,F,2,X-ray,5cba,C+D,2,X-ray,6VGJ,C,2,X-ray,0,0,NA
5cba_C+D-F,B:U,3,5cba,C+D,F,2,X-ray,5cba,C+D,2,X-ray,6VGJ,D,2,X-ray,0,0,NA
5cba_C+D-F,B:U,4,5cba,C+D,F,2,X-ray,5cba,C+D,2,X-ray,6VGJ,E,2,X-ray,0,0,NA
5cba_C+D-F,B:U,5,5cba,C+D,F,2,X-ray,5cba,C+D,2,X-ray,6VGJ,F,2,X-ray,0,0,NA
5cba_C+D-F,B:U,6,5cba,C+D,F,2,X-ray,5cba,C+D,2,X-ray,6VGJ,G,2,X-ray,0,0,NA
5cba_C+D-F,B:U,7,5cba,C+D,F,2,X-ray,5cba,C+D,2,X-ray,7JNY,A,1,X-ray,0,0,NA
3ulu_F+E-A,U:U,0,3ulu,F+E,A,3,X-ray,3QPQ,H+L,1,X-ray,1ZIW,A,2,X-ray,0,4,small molecules with 7 < n_atoms <= 15 detected
3ulu_F+E-A,U:U,1,3ulu,F+E,A,3,X-ray,3QPQ,F+E,1,X-ray,1ZIW,A,2,X-ray,0,4,small molecules with 7 < n_atoms <= 15 detected
3ulu_F+E-A,U:U,2,3ulu,F+E,A,3,X-ray,3QPQ,D+C,1,X-ray,1ZIW,A,2,X-ray,0,4,small molecules with 7 < n_atoms <= 15 detected
3ulu_F+E-A,U:U,3,3ulu,F+E,A,3,X-ray,3QPQ,J+I,1,X-ray,1ZIW,A,2,X-ray,0,4,small molecules with 7 < n_atoms <= 15 detected
3ulu_F+E-A,U:U,4,3ulu,F+E,A,3,X-ray,3QPQ,H+L,1,X-ray,2A0Z,A,2,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
3ulu_F+E-A,U:U,5,3ulu,F+E,A,3,X-ray,3QPQ,F+E,1,X-ray,2A0Z,A,2,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
3ulu_F+E-A,U:U,6,3ulu,F+E,A,3,X-ray,3QPQ,D+C,1,X-ray,2A0Z,A,2,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
3ulu_F+E-A,U:U,7,3ulu,F+E,A,3,X-ray,3QPQ,J+I,1,X-ray,2A0Z,A,2,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
6ruv_R-Y+X,U:U,0,6ruv,R,Y+X,6,X-ray,6RU3,C,1,X-ray,6RV6,B+A,3,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
6ruv_R-Y+X,U:U,1,6ruv,R,Y+X,6,X-ray,6RU3,C,1,X-ray,6SEJ,B+A,3,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
3ulv_F+E-A,B:U,0,3ulv,F+E,A,3,X-ray,3ulv,F+E,3,X-ray,1ZIW,A,2,X-ray,0,4,small molecules with 7 < n_atoms <= 15 detected
3ulv_F+E-A,B:U,1,3ulv,F+E,A,3,X-ray,3ulv,F+E,3,X-ray,2A0Z,A,2,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
4r2g_J+I-K,B:U,0,4r2g,J+I,K,3,X-ray,4r2g,J+I,3,X-ray,1WIO,A,3,X-ray,0,0,NA
4r2g_J+I-K,B:U,1,4r2g,J+I,K,3,X-ray,4r2g,J+I,3,X-ray,1WIO,B,3,X-ray,0,0,NA
4r2g_J+I-K,B:U,2,4r2g,J+I,K,3,X-ray,4r2g,J+I,3,X-ray,1WIQ,A,5,X-ray,0,0,NA
4r2g_J+I-K,B:U,3,4r2g,J+I,K,3,X-ray,4r2g,J+I,3,X-ray,1WIQ,B,5,X-ray,0,0,NA
4r2g_J+I-K,B:U,4,4r2g,J+I,K,3,X-ray,4r2g,J+I,3,X-ray,1WIP,A,4,X-ray,0,0,NA
4r2g_J+I-K,B:U,5,4r2g,J+I,K,3,X-ray,4r2g,J+I,3,X-ray,1WIP,B,4,X-ray,0,0,NA
1kiq_B+A-C,B:U,0,1kiq,B+A,C,1,X-ray,1kiq,B+A,1,X-ray,7BYP,A,1,X-ray,0,0,NA
1kiq_B+A-C,B:U,1,1kiq,B+A,C,1,X-ray,1kiq,B+A,1,X-ray,7CDO,A,1,X-ray,0,0,NA
1kiq_B+A-C,B:U,2,1kiq,B+A,C,1,X-ray,1kiq,B+A,1,X-ray,7CDM,A,1,X-ray,0,0,NA
6wtu_B+C-A,B:U,0,6wtu,B+C,A,2,X-ray,6wtu,B+C,2,X-ray,5W53,A,1,X-ray,0,0,NA
6wtu_B+C-A,B:U,1,6wtu,B+C,A,2,X-ray,6wtu,B+C,2,X-ray,5W53,B,1,X-ray,0,0,NA
2p4a_D-C,B:U,0,2p4a,D,C,1,X-ray,2p4a,D,1,X-ray,8RAT,A,1,X-ray,0,0,NA
2p4a_D-C,B:U,1,2p4a,D,C,1,X-ray,2p4a,D,1,X-ray,6ETL,A,0,X-ray,0,0,NA
2p4a_D-C,B:U,2,2p4a,D,C,1,X-ray,2p4a,D,1,X-ray,6ETM,A,0,X-ray,0,0,NA
2p4a_D-C,B:U,3,2p4a,D,C,1,X-ray,2p4a,D,1,X-ray,7RSA,A,1,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
2p4a_D-C,B:U,4,2p4a,D,C,1,X-ray,2p4a,D,1,X-ray,6ETK,A,0,X-ray,0,0,NA
4rwy_H+L-A,B:U,0,4rwy,H+L,A,2,X-ray,4rwy,H+L,2,X-ray,3TGQ,A,3,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
4rwy_H+L-A,B:U,1,4rwy,H+L,A,2,X-ray,4rwy,H+L,2,X-ray,3TGQ,B,3,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
4rwy_H+L-A,B:U,2,4rwy,H+L,A,2,X-ray,4rwy,H+L,2,X-ray,3TGQ,C,3,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
4rwy_H+L-A,B:U,3,4rwy,H+L,A,2,X-ray,4rwy,H+L,2,X-ray,3TGQ,D,3,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
5vxj_H-G,B:U,0,5vxj,H,G,2,X-ray,5vxj,H,2,X-ray,3R9V,A,1,X-ray,0,0,NA
5vxj_H-G,B:U,1,5vxj,H,G,2,X-ray,5vxj,H,2,X-ray,3R9V,B,1,X-ray,0,0,small molecules with n_atoms > 15 detected
6iap_E+D-A,B:U,0,6iap,E+D,A,2,X-ray,6iap,E+D,2,X-ray,1OLL,A,1,X-ray,0,0,NA
6iap_E+D-A,B:U,1,6iap,E+D,A,2,X-ray,6iap,E+D,2,X-ray,1P6F,A,2,X-ray,0,0,NA
3l5w_H+L-I,U:U,0,3l5w,H+L,I,2,X-ray,3L7E,H+L,2,X-ray,1GA3,A,100,UNKNOWN,0,0,NA
3l5w_H+L-I,U:U,1,3l5w,H+L,I,2,X-ray,3L7E,B+A,2,X-ray,1GA3,A,100,UNKNOWN,0,0,NA
6sv2_H+L-A,B:U,0,6sv2,H+L,A,2,X-ray,6sv2,H+L,2,X-ray,5YJ4,A,100,UNKNOWN,0,0,NA
1kip_B+A-C,B:U,0,1kip,B+A,C,2,X-ray,1kip,B+A,2,X-ray,7BYP,A,1,X-ray,0,0,NA
1kip_B+A-C,B:U,1,1kip,B+A,C,2,X-ray,1kip,B+A,2,X-ray,7CDO,A,1,X-ray,0,0,NA
1kip_B+A-C,B:U,2,1kip,B+A,C,2,X-ray,1kip,B+A,2,X-ray,7CDM,A,1,X-ray,0,0,NA
4aei_J+N-C,B:U,0,4aei,J+N,C,2,X-ray,4aei,J+N,2,X-ray,1PTX,A,1,X-ray,0,0,NA
4aei_J+N-C,B:U,1,4aei,J+N,C,2,X-ray,4aei,J+N,2,X-ray,1AHO,A,0,X-ray,0,0,NA
6ui1_B-A,B:U,0,6ui1,B,A,2,X-ray,6ui1,B,2,X-ray,3V0C,A,4,X-ray,0,0,NA
4nby_C-A,B:U,0,4nby,C,A,2,X-ray,4nby,C,2,X-ray,2G7C,A,2,X-ray,0,0,NA
4nby_C-A,B:U,1,4nby,C,A,2,X-ray,4nby,C,2,X-ray,2G7C,B,2,X-ray,0,0,NA
4i77_H+L-Z,B:U,0,4i77,H+L,Z,1,X-ray,4i77,H+L,1,X-ray,1GA3,A,100,UNKNOWN,0,0,NA
5lhq_B-A,B:U,0,5lhq,B,A,2,X-ray,5lhq,B,2,X-ray,5LHS,B,3,X-ray,0,0,NA
5lhq_B-A,B:U,1,5lhq,B,A,2,X-ray,5lhq,B,2,X-ray,5LHS,A,3,X-ray,0,0,NA
5lhq_B-A,B:U,2,5lhq,B,A,2,X-ray,5lhq,B,2,X-ray,5LHS,C,3,X-ray,0,0,NA
5lhq_B-A,B:U,3,5lhq,B,A,2,X-ray,5lhq,B,2,X-ray,5LHS,D,3,X-ray,0,0,NA
1g7j_B+A-C,B:U,0,1g7j,B+A,C,1,X-ray,1g7j,B+A,1,X-ray,7BYP,A,1,X-ray,0,0,NA
1g7j_B+A-C,B:U,1,1g7j,B+A,C,1,X-ray,1g7j,B+A,1,X-ray,7CDO,A,1,X-ray,0,0,NA
1g7j_B+A-C,B:U,2,1g7j,B+A,C,1,X-ray,1g7j,B+A,1,X-ray,7CDM,A,1,X-ray,0,0,NA
2nz9_D+C-A,B:U,0,2nz9,D+C,A,3,X-ray,2nz9,D+C,3,X-ray,3BTA,A,3,X-ray,0,0,NA
5i9q_H+L-G,B:U,0,5i9q,H+L,G,3,X-ray,5i9q,H+L,3,X-ray,5FA2,A,2,X-ray,0,0,small molecules with n_atoms > 15 detected
5i9q_H+L-G,B:U,1,5i9q,H+L,G,3,X-ray,5i9q,H+L,3,X-ray,5FA2,B,2,X-ray,0,0,small molecules with 7 < n_atoms <= 15 detected
7dr4_A+B-J,B:U,0,7dr4,A+B,J,2,X-ray,7dr4,A+B,2,X-ray,1PY2,A,2,X-ray,0,0,small molecules with n_atoms > 15 detected
7dr4_A+B-J,B:U,1,7dr4,A+B,J,2,X-ray,7dr4,A+B,2,X-ray,1PY2,B,2,X-ray,0,0,small molecules with n_atoms > 15 detected
7dr4_A+B-J,B:U,2,7dr4,A+B,J,2,X-ray,7dr4,A+B,2,X-ray,1PY2,C,2,X-ray,0,0,small molecules with n_atoms > 15 detected
7dr4_A+B-J,B:U,3,7dr4,A+B,J,2,X-ray,7dr4,A+B,2,X-ray,1PY2,D,2,X-ray,0,0,small molecules with n_atoms > 15 detected
7dr4_A+B-J,B:U,4,7dr4,A+B,J,2,X-ray,7dr4,A+B,2,X-ray,1PY2,C,2,X-ray,0,0,small molecules with n_atoms > 15 detected
7dr4_A+B-J,B:U,5,7dr4,A+B,J,2,X-ray,7dr4,A+B,2,X-ray,1PY2,B,2,X-ray,0,0,small molecules with n_atoms > 15 detected
7dr4_A+B-J,B:U,6,7dr4,A+B,J,2,X-ray,7dr4,A+B,2,X-ray,1PW6,A,2,X-ray,0,0,small molecules with n_atoms > 15 detected
7dr4_A+B-J,B:U,7,7dr4,A+B,J,2,X-ray,7dr4,A+B,2,X-ray,1PW6,B,2,X-ray,0,0,small molecules with n_atoms > 15 detected
7dr4_A+B-J,B:U,8,7dr4,A+B,J,2,X-ray,7dr4,A+B,2,X-ray,1M49,A,2,X-ray,0,0,small molecules with n_atoms > 15 detected
7dr4_A+B-J,B:U,9,7dr4,A+B,J,2,X-ray,7dr4,A+B,2,X-ray,1M49,B,2,X-ray,0,0,small molecules with n_atoms > 15 detected
7dr4_A+B-J,B:U,10,7dr4,A+B,J,2,X-ray,7dr4,A+B,2,X-ray,1M47,A,1,X-ray,0,0,NA
7dr4_A+B-J,B:U,11,7dr4,A+B,J,2,X-ray,7dr4,A+B,2,X-ray,1M48,A,1,X-ray,0,0,small molecules with n_atoms > 15 detected
7dr4_A+B-J,B:U,12,7dr4,A+B,J,2,X-ray,7dr4,A+B,2,X-ray,1M48,B,1,X-ray,0,0,small molecules with n_atoms > 15 detected
7cj2_K+L-B,B:U,0,7cj2,K+L,B,2,X-ray,7cj2,K+L,2,X-ray,1NWU,A,2,X-ray,0,0,NA
