comp_name,type,chain_ids,candidate_pdb_id,candidate_chain_ids,assembly_id
5njd_P+O-I+B,AB,P+O,5N2K,D+C,2
5njd_P+O-I+B,AB,P+O,5N2K,F+E,3
5njd_P+O-I+B,AB,P+O,5N2K,H+G,4
5njd_P+O-I+B,AB,P+O,5N2K,J+I,5
5njd_P+O-I+B,AB,P+O,5N2K,L+K,6
5njd_P+O-I+B,AB,P+O,5N2K,N+M,7
5um8_D+E-B,AB,D+E,4TOY,H+L,1
6qgw_B-A,AG,A,6FSU,A,1
6qgw_B-A,AG,A,6FSU,B,2
1ar1_C+D-B,AB,C+D,1MQK,H+L,1
6ruv_S-V+U,AB,S,6RU3,C,1
6ruv_S-V+U,AG,V+U,6RV6,B+A,1
6ruv_S-V+U,AG,V+U,6SEJ,B+A,1
7mxl_A+B-C,AG,C,4A87,A,1
7mxl_A+B-C,AG,C,4BTZ,A,1
7mxl_A+B-C,AG,C,4A83,A,1
7mxl_A+B-C,AG,C,4A80,A,1
7mxl_A+B-C,AG,C,4A85,A,1
6k67_C-D,AB,C,3LRG,A,1
6k67_C-D,AB,C,3LRG,B,2
6oej_H+L-G,AB,H+L,4FZ8,H+L,1
5mvz_A+B-V,AG,V,5R7W,A,1
5mvz_A+B-V,AG,V,5R8F,A,1
5mvz_A+B-V,AG,V,5R8P,A,1
5mvz_A+B-V,AG,V,6Y8M,A,1
5mvz_A+B-V,AG,V,6Y8I,A,1
6rcv_C+B-A,AB,C+B,6RCQ,A+B,1
5y2m_K+L-E+B,AG,E+B,5XL5,C+C,1
5y2m_K+L-E+B,AG,E+B,5XLC,C+C,1
5y2m_K+L-E+B,AG,E+B,5XL3,C+C,1
5w06_H+L-T,AG,T,1TFH,A,1
5w06_H+L-T,AG,T,1TFH,B,2
1j1o_H+L-Y,AG,Y,7BYP,A,1
1j1o_H+L-Y,AG,Y,7CDO,A,1
1j1o_H+L-Y,AG,Y,7CDM,A,1
5wob_K+L-B,AG,B,4GS8,A,1
5wob_K+L-B,AG,B,4GS8,B,2
5wob_K+L-B,AG,B,4GSC,A,1
5wob_K+L-B,AG,B,4GSC,B,2
5wob_K+L-B,AG,B,4NXO,A,1
5wob_K+L-B,AG,B,4NXO,B,2
3ogo_E-A,AG,A,4EUL,A,1
3ogo_E-A,AG,A,2Y0G,A,1
3ogo_E-A,AG,A,6UZ0,A,1
3ogo_E-A,AG,A,6YLQ,A,1
3ogo_E-A,AG,A,7FBS,A,1
7lf7_A+B-M,AG,M,7L6K,A,1
4pp2_B+A-F,AB,B+A,4POZ,D+C,1
5eii_H+L-G,AG,G,2IDC,A,1
5eii_H+L-G,AG,G,1WG3,A,1
5eii_H+L-G,AG,G,1ROC,A,1
5o14_H+L-A,AG,A,3KVD,D,1
6mar_M+N-B+A+F,AB,M+N,4NUG,H+L,1
6gk4_B-A,AG,A,5TFI,A,1
6gk4_B-A,AG,A,5TFF,A,1
6gk4_B-A,AG,A,5TF7,A,1
6gk4_B-A,AG,A,5TFG,A,1
6gk4_B-A,AG,A,5TFB,A,1
6c6z_C+D-A,AG,A,4ZPW,R,1
6c6z_C+D-A,AG,A,4ZPW,S,2
5bvp_H+L-I,AB,H+L,5BVJ,B+A,1
5bvp_H+L-I,AB,H+L,5BVJ,D+C,2
5bvp_H+L-I,AB,H+L,5BVJ,F+E,3
5bvp_H+L-I,AB,H+L,5BVJ,H+G,4
5bvp_H+L-I,AG,I,5R7W,A,1
5bvp_H+L-I,AG,I,5R8F,A,1
5bvp_H+L-I,AG,I,5R8P,A,1
5bvp_H+L-I,AG,I,6Y8M,A,1
5bvp_H+L-I,AG,I,6Y8I,A,1
5eii_A+B-I,AG,I,2IDC,A,1
5eii_A+B-I,AG,I,1WG3,A,1
5eii_A+B-I,AG,I,1ROC,A,1
4r2g_D+C-O,AB,D+C,4R26,H+L,1
6um6_G+H-E,AB,G+H,5TQA,H+L,1
6um6_G+H-E,AB,G+H,5TQA,A+B,2
7r8l_H+L-E,AB,H+L,7N3H,H+L,1
5th9_I+M-B,AG,B,5UE4,A,1
5th9_I+M-B,AG,B,5UE4,B,2
5th9_I+M-B,AG,B,5TH6,A,1
5th9_I+M-B,AG,B,5TH6,B,2
5th9_I+M-B,AG,B,5TH6,C,3
5th9_I+M-B,AG,B,5TH6,D,4
5th9_I+M-B,AG,B,5UE3,A,1
5th9_I+M-B,AG,B,5UE3,B,2
4kxz_J+I-B,AB,J+I,3EO0,A+A,1
4kxz_J+I-B,AB,J+I,3EO0,C+C,2
6um6_C+D-A,AB,C+D,5TQA,H+L,1
6um6_C+D-A,AB,C+D,5TQA,A+B,2
7cqd_H+L-A,AB,H+L,4YNY,A+B,1
7cqd_H+L-A,AB,H+L,4YNY,C+D,2
6b20_E-B+D,AG,B+D,1TBG,G+G,2
6b20_E-B+D,AG,B+D,1TBG,E+E,5
3pnw_H+G-I,AG,I,3S6W,A,1
3pnw_H+G-I,AG,I,3PMT,A,1
4ej1_D-A,AG,A,7LVC,A,1
4ej1_D-A,AG,A,4PSS,A,1
4ej1_D-A,AG,A,4PSY,A,1
4ej1_D-A,AG,A,7D6G,A,1
4ej1_D-A,AG,A,4PTH,A,1
7o06_B-D,AG,D,7NWJ,A,1
6gk4_F-D,AG,D,5TFI,A,1
6gk4_F-D,AG,D,5TFF,A,1
6gk4_F-D,AG,D,5TF7,A,1
6gk4_F-D,AG,D,5TFG,A,1
6gk4_F-D,AG,D,5TFB,A,1
1rjl_B+A-C,AG,C,1P4P,A,1
6cnv_C-A,AB,C,6CNW,A,1
3qsk_B-A,AG,A,8RAT,A,1
3qsk_B-A,AG,A,6ETL,A,1
3qsk_B-A,AG,A,6ETM,A,1
3qsk_B-A,AG,A,7RSA,A,1
3qsk_B-A,AG,A,6ETK,A,1
7d5p_C-A,AB,C,6KSN,A,1
7d5p_C-A,AB,C,6KSN,B,2
5w4l_F+I-A,AG,A,4DKO,A,1
5w4l_F+I-A,AG,A,4DKO,C,2
5w4l_F+I-A,AG,A,4RZ8,A,1
5w4l_F+I-A,AG,A,4RZ8,B,2
5w4l_F+I-A,AG,A,4RZ8,C,3
5w4l_F+I-A,AG,A,4RZ8,D,4
5w4l_F+I-A,AG,A,4DVV,A,1
5w4l_F+I-A,AG,A,4DVV,B,2
5w4l_F+I-A,AG,A,4DKP,A,1
5w4l_F+I-A,AG,A,4DKP,C,2
5w4l_F+I-A,AG,A,4DKQ,A,1
5w42_H+L-A,AB,H+L,5XRQ,H+L,1
5w42_H+L-A,AB,H+L,5XRQ,A+B,2
4fp8_K+O-D,AB,K+O,4FNL,H+L,1
4fp8_K+O-D,AB,K+O,4FNL,I+M,2
2r56_H+L-A,AG,A,3NQ3,A,1
2r56_H+L-A,AG,A,7KOT,A,1
2r56_H+L-A,AG,A,6GHH,A,1
5vig_A+B-G,AG,G,5OMZ,A,1
5i8h_K+L-C,AB,K+L,4JY5,H+H,1
2i9l_H+G-L,AG,L,1YPY,A,1
2i9l_H+G-L,AG,L,1YPY,B,2
2p44_B-A,AG,A,8RAT,A,1
2p44_B-A,AG,A,6ETL,A,1
2p44_B-A,AG,A,6ETM,A,1
2p44_B-A,AG,A,7RSA,A,1
2p44_B-A,AG,A,6ETK,A,1
5o4o_B+A-C,AG,C,1M6B,A,1
5o4o_B+A-C,AG,C,1M6B,B,2
4fp8_I+M-B,AB,I+M,4FNL,H+L,1
4fp8_I+M-B,AB,I+M,4FNL,I+M,2
6wiz_H+L-B+A,AB,H+L,6WIY,H+L,1
2p43_B-A,AG,A,8RAT,A,1
2p43_B-A,AG,A,6ETL,A,1
2p43_B-A,AG,A,6ETM,A,1
2p43_B-A,AG,A,7RSA,A,1
2p43_B-A,AG,A,6ETK,A,1
4ydj_H+L-G,AG,G,3TGT,A,1
6rvc_D-A,AG,A,6DMO,A,1
6rvc_D-A,AG,A,6OEU,A,1
6rvc_D-A,AG,A,6DMB,A,1
4fp8_J+N-C,AB,J+N,4FNL,L+L,1
4fp8_J+N-C,AB,J+N,4FNL,M+M,2
3zkx_C-A,AG,A,3ZKI,A,1
3zkx_C-A,AG,A,3ZKI,B,2
3zkx_C-A,AG,A,3ZKG,A,1
3zkx_C-A,AG,A,3ZKG,B,2
3zkx_C-A,AG,A,6UJ1,A,1
3zkx_C-A,AG,A,6UJ1,B,2
4r2g_Q+P-E,AB,Q+P,4R26,H+L,1
4r2g_Q+P-E,AG,E,1WIO,A,1
4r2g_Q+P-E,AG,E,1WIO,B,2
4r2g_Q+P-E,AG,E,1WIQ,A,1
4r2g_Q+P-E,AG,E,1WIQ,B,2
4r2g_Q+P-E,AG,E,1WIP,A,1
4r2g_Q+P-E,AG,E,1WIP,B,2
7duo_H+L-B,AB,H+L,7DUN,H+L,1
7duo_H+L-B,AG,B,2EF1,A,1
7duo_H+L-B,AG,B,2EF1,B,2
5d93_F+E-D,AG,D,5D8I,A,1
5d93_F+E-D,AG,D,5D8I,B,2
5j3d_C+D-I+G,AB,C+D,5ITB,H+L,1
2p47_B-A,AG,A,8RAT,A,1
2p47_B-A,AG,A,6ETL,A,1
2p47_B-A,AG,A,6ETM,A,1
2p47_B-A,AG,A,7RSA,A,1
2p47_B-A,AG,A,6ETK,A,1
1yyl_R+Q-P,AB,R+Q,1RZ8,B+A,1
1yyl_R+Q-P,AB,R+Q,1RZ8,D+C,2
6ute_C+D-S,AG,S,2I69,A,1
6ute_C+D-S,AG,S,2P5P,A,1
6ute_C+D-S,AG,S,2P5P,B,2
6ute_C+D-S,AG,S,2P5P,C,3
6ute_C+D-S,AG,S,2HG0,A,1
3zlq_D-B,AG,B,3ZKI,A,1
3zlq_D-B,AG,B,3ZKI,B,2
3zlq_D-B,AG,B,3ZKG,A,1
3zlq_D-B,AG,B,3ZKG,B,2
3zlq_D-B,AG,B,6UJ1,A,1
3zlq_D-B,AG,B,6UJ1,B,2
6lz2_B-A,AG,A,4TZA,C,1
6lz2_B-A,AG,A,4TZA,A,2
6lz2_B-A,AG,A,4TZA,B,3
6lz2_B-A,AG,A,4TZA,D,4
6u38_H+L-B,AG,B,2P4E,P,1
6u38_H+L-B,AG,B,2P4E,A,2
6u38_H+L-B,AG,B,6U26,A,1
6u38_H+L-B,AG,B,6U26,B,2
6okp_M+N-D,AB,M+N,6OKQ,A+B,1
6okp_M+N-D,AB,M+N,6OKQ,D+C,2
6okp_M+N-D,AB,M+N,6OKQ,F+E,3
6e62_B+C-A,AB,B+C,6E64,H+L,1
6e62_B+C-A,AB,B+C,6E64,A+B,2
6j5g_H+L-A,AG,A,1SVB,A,1
5ywp_N+M-C,AB,N+M,5YWF,B+A,1
5ywp_N+M-C,AB,N+M,5YWF,D+C,2
4uta_I+M-A,AG,A,4UTC,A,1
4uta_I+M-A,AG,A,4UTC,B,2
6qgy_D-C,AG,C,6FSU,A,1
6qgy_D-C,AG,C,6FSU,B,2
4z9k_B-A,AG,A,4HUO,X,1
4z9k_B-A,AG,A,6URX,A,1
4z9k_B-A,AG,A,4HV7,X,1
4z9k_B-A,AG,A,4MX5,X,1
4z9k_B-A,AG,A,6URY,A,1
4z9k_B-A,AG,A,6URY,B,2
4lgp_B-A,AG,A,4HUO,X,1
4lgp_B-A,AG,A,6URX,A,1
4lgp_B-A,AG,A,4HV7,X,1
4lgp_B-A,AG,A,4MX5,X,1
4lgp_B-A,AG,A,6URY,A,1
4lgp_B-A,AG,A,6URY,B,2
1pkq_G+F-J,AG,J,1PKO,A,1
5hys_C+D-K,AB,C+D,2XA8,H+L,1
5hys_C+D-K,AB,C+D,4X7T,H+L,1
5hys_C+D-K,AB,C+D,4X7T,A+B,2
5hys_C+D-K,AB,C+D,6TCN,H+L,1
5hys_C+D-K,AB,C+D,6TCN,B+A,2
5hys_C+D-K,AB,C+D,6TCM,H+L,1
4olv_H+L-G,AG,G,3TGT,A,1
6awq_B+C-A,AB,B+C,5I66,A+B,1
5otj_B+A-D,AG,D,2LVK,A,1
5otj_B+A-D,AG,D,2LVJ,A,1
5otj_B+A-D,AG,D,2LVI,A,1
6bkc_H+L-E,AB,H+L,6WOS,H+L,1
6nb7_D+E-B,AB,D+E,6NB8,H+L,1
2dqc_H+L-Y,AG,Y,7BYP,A,1
2dqc_H+L-Y,AG,Y,7CDO,A,1
2dqc_H+L-Y,AG,Y,7CDM,A,1
1xgp_B+A-C,AG,C,7BYP,A,1
1xgp_B+A-C,AG,C,7CDO,A,1
1xgp_B+A-C,AG,C,7CDM,A,1
3stb_A-D,AG,D,4DNI,A,1
2j88_H+L-A,AG,A,1FCQ,A,1
2j88_H+L-A,AG,A,1FCU,A,1
2j88_H+L-A,AG,A,1FCV,A,1
2nr6_D+C-A,AG,A,1YG9,A,1
6mek_I+G-A,AB,I+G,6MEG,H+L,1
5imk_B-A,AG,A,2ICC,A,1
6obg_D-B,AG,B,4HUO,X,1
6obg_D-B,AG,B,6URX,A,1
6obg_D-B,AG,B,4HV7,X,1
6obg_D-B,AG,B,4MX5,X,1
6obg_D-B,AG,B,6URY,A,1
6obg_D-B,AG,B,6URY,B,2
1uac_H+L-Y,AG,Y,1TEW,A,1
1uac_H+L-Y,AG,Y,135L,A,1
1uac_H+L-Y,AG,Y,1LZY,A,1
1uac_H+L-Y,AG,Y,1JSE,A,1
1uac_H+L-Y,AG,Y,1LJN,A,1
5utz_J+K-I,AG,I,1PY2,A,1
5utz_J+K-I,AG,I,1PY2,B,2
5utz_J+K-I,AG,I,1PY2,C,3
5utz_J+K-I,AG,I,1PY2,D,4
5utz_J+K-I,AG,I,1PY2,C,5
5utz_J+K-I,AG,I,1PY2,B,6
5utz_J+K-I,AG,I,1PW6,A,1
5utz_J+K-I,AG,I,1PW6,B,2
5utz_J+K-I,AG,I,1M49,A,1
5utz_J+K-I,AG,I,1M49,B,2
5utz_J+K-I,AG,I,1M47,A,1
5utz_J+K-I,AG,I,1M48,A,1
5utz_J+K-I,AG,I,1M48,B,2
5um8_H+L-G,AB,H+L,4R26,H+L,1
6a4k_K+O-D,AB,K+O,6JP7,H+L,1
5a7x_L+K-I,AB,L+K,1RZ8,B+A,1
5a7x_L+K-I,AB,L+K,1RZ8,D+C,2
3ngb_H+L-G,AG,G,3TGT,A,1
6xzw_H+L-D,AG,D,3KVD,D,1
3v6z_A+B-F,AB,A+B,3V6F,A+B,1
3v6z_A+B-F,AB,A+B,3V6F,C+D,2
3v6z_A+B-F,AB,A+B,3V6F,E+F,3
4rgm_C+B-A,AG,A,3SEB,A,1
4rgm_C+B-A,AG,A,1SE3,A,1
4rgm_C+B-A,AG,A,1SE4,A,1
5thr_M+J-D,AB,M+J,1RZ8,B+A,1
5thr_M+J-D,AB,M+J,1RZ8,D+C,2
3rvv_D+C-A,AB,D+C,3RVT,D+D,1
3rvv_D+C-A,AB,D+C,3RVU,D+D,1
3rvv_D+C-A,AG,A,3D6S,A,1
3rvv_D+C-A,AG,A,3D6S,B,2
3rvv_D+C-A,AG,A,3D6S,C,3
7jti_H+L-A,AB,H+L,1GIG,H+L,1
3hb3_C+D-B,AB,C+D,1MQK,H+L,1
5x0t_C+D-F,AB,C+D,5X4G,B+B,1
4qex_H+L-A,AG,A,1ZRL,A,2
3skj_I+M-F,AG,F,3FL7,A,2
3skj_I+M-F,AG,F,2X10,A,1
3skj_I+M-F,AG,F,3HPN,A,1
3skj_I+M-F,AG,F,3HPN,B,2
3skj_I+M-F,AG,F,3HPN,C,3
3skj_I+M-F,AG,F,3HPN,D,4
3skj_I+M-F,AG,F,3HPN,E,5
3skj_I+M-F,AG,F,3HPN,F,6
1ymh_B+A-E,AB,B+A,1NLB,H+L,1
3csy_A+B-J+I,AB,A+B,3INU,H+L,1
3csy_A+B-J+I,AB,A+B,3INU,M+N,2
5hvh_C-A,AG,A,7NEE,A,1
4lsu_H+L-G,AG,G,3TGT,A,1
6wzm_A+B-E,AG,E,5D14,A,1
6wzm_A+B-E,AG,E,4XDX,A,1
6wzm_A+B-E,AG,E,5WDZ,A,1
6ofi_H+L-G,AB,H+L,6OED,H+L,1
6ofi_H+L-G,AB,H+L,6OED,A+B,2
6ofi_H+L-G,AB,H+L,6OED,C+D,3
6ofi_H+L-G,AG,G,4DKO,A,1
6ofi_H+L-G,AG,G,4DKO,C,2
6ofi_H+L-G,AG,G,4RZ8,A,1
6ofi_H+L-G,AG,G,4RZ8,B,2
6ofi_H+L-G,AG,G,4RZ8,C,3
6ofi_H+L-G,AG,G,4RZ8,D,4
6ofi_H+L-G,AG,G,4DVV,A,1
6ofi_H+L-G,AG,G,4DVV,B,2
6ofi_H+L-G,AG,G,4DKP,A,1
6ofi_H+L-G,AG,G,4DKP,C,2
6ofi_H+L-G,AG,G,4DKQ,A,1
4yk4_Z+Y-E,AG,E,6CHX,A,1
4yk4_Z+Y-E,AG,E,6CHX,B,2
5d96_C+B-A,AG,A,5D8I,A,1
5d96_C+B-A,AG,A,5D8I,B,2
6mek_H+L-C,AB,H+L,6MED,A+B,1
6mek_H+L-C,AB,H+L,6MED,C+D,2
6mek_H+L-C,AB,H+L,6MED,G+I,3
3mj9_H+L-A,AB,H+L,3MJ8,H+L,1
3mj9_H+L-A,AB,H+L,3MJ8,B+A,2
3mj9_H+L-A,AG,A,3MJ6,A,1
3pnw_T+S-U,AG,U,3S6W,A,1
3pnw_T+S-U,AG,U,5YJ8,A,1
3pnw_T+S-U,AG,U,3PMT,A,1
4fhb_D-A,AG,A,7LVC,A,1
4fhb_D-A,AG,A,4PSS,A,1
4fhb_D-A,AG,A,4PSY,A,1
4fhb_D-A,AG,A,7D6G,A,1
4fhb_D-A,AG,A,4PTH,A,1
6i6j_C-A,AG,A,6I6B,A,1
6gwq_B-A,AG,A,7AQF,A,1
6gwq_B-A,AG,A,7AQF,B,2
6gwq_B-A,AG,A,3EOX,A,1
6mei_H+L-C,AB,H+L,6MED,A+B,1
6mei_H+L-C,AB,H+L,6MED,C+D,2
6mei_H+L-C,AB,H+L,6MED,G+I,3
3u2s_A+B-C,AB,A+B,3U36,A+B,2
3u2s_A+B-C,AB,A+B,3U36,C+D,3
3u2s_A+B-C,AB,A+B,3U36,E+F,4
6oge_C+B-A,AB,C+B,1L7I,H+L,1
7n3d_H+L-C,AG,C,7CDZ,A,1
7n3d_H+L-C,AG,C,7CDZ,B,2
7n3d_H+L-C,AG,C,7CDZ,C,3
7n3d_H+L-C,AG,C,7CDZ,D,4
7n3d_H+L-C,AG,C,6YI3,A,1
7n3d_H+L-C,AG,C,6M3M,A,1
7n3d_H+L-C,AG,C,6M3M,B,2
7n3d_H+L-C,AG,C,6M3M,C,3
7n3d_H+L-C,AG,C,6M3M,D,4
7k8v_M+N-C,AB,M+N,7K8P,H+L,1
4xak_H+L-A,AG,A,4ZPW,R,1
4xak_H+L-A,AG,A,4ZPW,S,2
5d70_H+L-A,AG,A,2GMF,A,1
5d70_H+L-A,AG,A,2GMF,B,2
2p48_B-A,AG,A,8RAT,A,1
2p48_B-A,AG,A,6ETL,A,1
2p48_B-A,AG,A,6ETM,A,1
2p48_B-A,AG,A,7RSA,A,1
2p48_B-A,AG,A,6ETK,A,1
4i0c_D-A,AG,A,3FE0,A,1
4i0c_D-A,AG,A,6LFH,X,1
4i0c_D-A,AG,A,2ZIJ,A,1
4i0c_D-A,AG,A,2NWD,X,1
4i0c_D-A,AG,A,5LSH,A,1
7nqa_D-A,AG,A,7NQ6,A,1
4ps4_H+L-A,AG,A,1GA3,A,1
2x89_B-F,AG,F,2XKU,A,1
5uoe_V+W-E,AG,E,4IFH,A,2
5uoe_V+W-E,AG,E,4IFH,B,3
5uoe_V+W-E,AG,E,4RE9,A,1
5uoe_V+W-E,AG,E,4RE9,B,2
7lo6_J+I-C,AB,J+I,1RZ8,B+A,1
7lo6_J+I-C,AB,J+I,1RZ8,D+C,2
